pose_0_x,pose_0_y,pose_1_x,pose_1_y,pose_2_x,pose_2_y,pose_3_x,pose_3_y,pose_4_x,pose_4_y,pose_5_x,pose_5_y,pose_6_x,pose_6_y,pose_7_x,pose_7_y,pose_8_x,pose_8_y,pose_9_x,pose_9_y,pose_10_x,pose_10_y,pose_11_x,pose_11_y,pose_12_x,pose_12_y,pose_13_x,pose_13_y,pose_15_x,pose_15_y,pose_17_x,pose_17_y,pose_19_x,pose_19_y,pose_21_x,pose_21_y,pose_14_x,pose_14_y,pose_16_x,pose_16_y,pose_18_x,pose_18_y,pose_20_x,pose_20_y,pose_22_x,pose_22_y,right_hand_0_x,right_hand_0_y,right_hand_1_x,right_hand_1_y,right_hand_2_x,right_hand_2_y,right_hand_3_x,right_hand_3_y,right_hand_4_x,right_hand_4_y,right_hand_5_x,right_hand_5_y,right_hand_6_x,right_hand_6_y,right_hand_7_x,right_hand_7_y,right_hand_8_x,right_hand_8_y,right_hand_9_x,right_hand_9_y,right_hand_10_x,right_hand_10_y,right_hand_11_x,right_hand_11_y,right_hand_12_x,right_hand_12_y,right_hand_13_x,right_hand_13_y,right_hand_14_x,right_hand_14_y,right_hand_15_x,right_hand_15_y,right_hand_16_x,right_hand_16_y,right_hand_17_x,right_hand_17_y,right_hand_18_x,right_hand_18_y,right_hand_19_x,right_hand_19_y,right_hand_20_x,right_hand_20_y,left_hand_0_x,left_hand_0_y,left_hand_1_x,left_hand_1_y,left_hand_2_x,left_hand_2_y,left_hand_3_x,left_hand_3_y,left_hand_4_x,left_hand_4_y,left_hand_5_x,left_hand_5_y,left_hand_6_x,left_hand_6_y,left_hand_7_x,left_hand_7_y,left_hand_8_x,left_hand_8_y,left_hand_9_x,left_hand_9_y,left_hand_10_x,left_hand_10_y,left_hand_11_x,left_hand_11_y,left_hand_12_x,left_hand_12_y,left_hand_13_x,left_hand_13_y,left_hand_14_x,left_hand_14_y,left_hand_15_x,left_hand_15_y,left_hand_16_x,left_hand_16_y,left_hand_17_x,left_hand_17_y,left_hand_18_x,left_hand_18_y,left_hand_19_x,left_hand_19_y,left_hand_20_x,left_hand_20_y
-0.04568170300792439,-0.3877700878318975,0.05129503154015847,-0.4357262841462155,0.0986147952862719,-0.43289195863703206,0.1338675377251216,-0.4289164668653104,-0.09552871886853241,-0.44032141016039295,-0.13833510845244615,-0.44042757557912565,-0.16982211421375806,-0.4394624557704353,0.20657920271783603,-0.380286433710787,-0.1974720464075188,-0.4006242786837521,0.045477547355656754,-0.3106032828729127,-0.13427540107430358,-0.31403428491269514,0.49973641640102817,0.016233118081815642,-0.49973641640102817,-0.016233118081815642,0.528227944714806,0.507229141618043,-0.6240969976630101,0.4559666988298373,0.5543188802902356,0.9050311895871508,-0.7650549966978808,0.8944448847002286,0.5671165167787358,1.0324603770080933,-0.804316491593435,1.013635949196261,0.49609431540100185,1.0355658274948631,-0.725004316458646,1.0029661006359478,0.4726010729193737,0.9944233680707918,-0.6936462098502468,0.9636568984952669,0.5442226385598264,0.9243915959792098,0.4347862498373101,0.951769283307001,0.38634704566329364,1.0031822390939162,0.36951870690577726,1.0591367902302895,0.35027700868234346,1.1042015467278778,0.4883182584230231,1.0484051238312206,0.4422771832329118,1.1215423464095724,0.38858256685395,1.1423516643918883,0.3485035534386187,1.1485585337672484,0.5524323163198019,1.050848720283486,0.4849845746837457,1.1084640658922282,0.43739223010514766,1.1104756094062331,0.4109541291309086,1.101302379681304,0.5969716211879665,1.042405433806763,0.5254273278459586,1.0924111378512784,0.4873598579446324,1.092137885085764,0.46972587148420136,1.0805701100197558,0.6224535614605814,1.0317929235316727,0.5684735975215658,1.0744367053223376,0.5314435922184882,1.0747343716546072,0.5161757059342013,1.0646269310403653,-0.7678776753678784,0.8954209794150748,-0.6987564845207221,0.9249383254879155,-0.6694110413147114,0.9836751273236507,-0.6562176362715684,1.04385703312914,-0.6520934233225503,1.0896662914239172,-0.8024942092162002,1.027153673915195,-0.764112722612209,1.1058265047719829,-0.7003653161721083,1.135703782971202,-0.6458856580364837,1.151243354177267,-0.8284515421075074,1.0287147983214542,-0.7840397925261956,1.103323554235405,-0.7135553615501015,1.1318930267806575,-0.6514585585980822,1.1434072711819459,-0.8254531529501768,1.0267995652084092,-0.7829914650106293,1.0932183533979296,-0.7221236275703957,1.119457114239949,-0.6664433370990821,1.1310394478549395,-0.8072922590054237,1.0272526720482749,-0.7775826280971779,1.0839730028611185,-0.7315347215879286,1.1087173846445206,-0.6839378974557977,1.1196996820637624
-0.04298112221595875,-0.3874694366034522,0.052799182585684085,-0.43519604427832664,0.09981045010994398,-0.4320963116369539,0.13480342061581405,-0.4283092430788616,-0.09257863674889218,-0.4404397810667027,-0.13530458438559945,-0.44062248068863386,-0.1686773419352388,-0.4397748485370992,0.2072033265893055,-0.38077664873641187,-0.19657448763985133,-0.40103961624736884,0.047770182262815125,-0.30993243396425696,-0.12990267968418429,-0.3145122463754497,0.4997149427406118,0.016881232234261283,-0.4997149427406118,-0.016881232234261283,0.5354685082390708,0.5060894344852013,-0.6326410715330388,0.4557445429580773,0.5636891588536387,0.9067298783826304,-0.7625548408938455,0.8906178104365299,0.5694699048311858,1.0323882363776844,-0.7969248852209546,1.0102848306151462,0.4976338921114045,1.0343359868535513,-0.7171268207370749,1.0006504780197722,0.4758103046539455,0.9939644111688667,-0.6868326246279837,0.9622763883303522,0.5479895372643442,0.918048741655258,0.43865540729137936,0.9435760570707378,0.384527479815844,0.9979862672239349,0.36596179291279685,1.0584194039694035,0.3485144830945815,1.106179840758823,0.4889810319055835,1.0475978958907515,0.4475560489587036,1.1219545136949562,0.39445890132437644,1.1442505885866923,0.35075101323037394,1.1529502718715858,0.5572439284142304,1.0502213325220375,0.4970023406286039,1.1203784354113442,0.4393454316145528,1.1304059674506042,0.3996591755417474,1.1291070190656174,0.6009551770163003,1.042026173514997,0.5409660754034713,1.10148700325963,0.4876901487399583,1.1092912231614962,0.45092170980514357,1.1054662928791779,0.6267876265643002,1.0298808492916591,0.5774544719993359,1.0789059572837782,0.5309569141416464,1.0866642502420565,0.5004347635686496,1.0824889309852437,-0.7857611654041055,0.8945590142979805,-0.7056222333852554,0.9212486174370393,-0.6743802619842209,0.9827535322221383,-0.6624122605699065,1.0461311461362655,-0.654906901852168,1.0955920000077912,-0.8080341648071119,1.0276754598639581,-0.7699048321219343,1.1128562741532686,-0.7030453957991706,1.1388589894433505,-0.648574472466889,1.147251074223141,-0.8347104379308368,1.0290366896651275,-0.7874861141951035,1.103728686174459,-0.7116245488613799,1.1282077471067802,-0.6450142382033464,1.135431271214599,-0.8303603722545189,1.027118735694125,-0.7834521603109926,1.08952852328484,-0.7166499646423103,1.1102021448816337,-0.6566083270866944,1.1180755912496882,-0.814765934567734,1.0256441447541484,-0.7816714270860756,1.0746484175962496,-0.7285753996211043,1.0934609898253151,-0.6763271163246032,1.1004562234184219
-0.03997522877682847,-0.3884346696626693,0.054340345858400314,-0.43605809842893056,0.10086003193157272,-0.4328841662650178,0.13551974743741815,-0.4292312662136922,-0.08953020725599521,-0.44143940399214066,-0.1322688802866799,-0.4416148874337062,-0.167486626417491,-0.4407544922316971,0.20742517949099293,-0.38233575216994287,-0.19613074266961752,-0.40213021718641057,0.05033591898954164,-0.31072988502140186,-0.12545716630029372,-0.3158726585293888,0.49975058065528366,0.01579104602953251,-0.49975058065528366,-0.01579104602953251,0.5429882672249704,0.5038158723936323,-0.657707975723571,0.453877166575535,0.5661101984183607,0.9070911554319944,-0.7801498697766879,0.8860122530007536,0.5693985811740284,1.0320187917683807,-0.7922208928427945,1.0096749454199156,0.4974617927939454,1.032377597733139,-0.7138542657384431,1.0004575292690676,0.4757300667336725,0.9931857731780539,-0.6850567274601872,0.9624706835469408,0.5138535772469005,0.9558663058812904,0.44136375685443957,0.9397337632483191,0.3830085133538645,0.9941204156817592,0.3650093100168719,1.054920780728692,0.3522696825041094,1.1026892325050537,0.4436972878257651,1.0832685451336173,0.4452078185105849,1.1160210466412999,0.3945445058762334,1.1391147571408329,0.35337812864617446,1.149874232634602,0.5112799081372064,1.0891470274510293,0.49488139109608087,1.1146153873186893,0.4404181396364564,1.121881992013205,0.40548114461477414,1.1180135172171355,0.5552249624780365,1.0830688155085764,0.5398192624837946,1.096520995133368,0.49039945216925435,1.1011671068268412,0.45926754736934283,1.0949327971957274,0.5817525588324501,1.072574571360803,0.5763081716938724,1.0739796039279013,0.5331459642815661,1.079435604740329,0.506987172865856,1.0734644642781235,-0.8080083090139705,0.8738646281126606,-0.6981944683327236,0.9200883527696457,-0.6738748374536002,0.9816047619297696,-0.662006131909603,1.0446656941441834,-0.6559430502186002,1.0931781867538326,-0.849429066485308,1.0101030486226112,-0.7735364417847173,1.1092113484187607,-0.7081580530675864,1.1343956300013478,-0.6518542972288106,1.1415108284335813,-0.8758105073804666,1.0091714221402015,-0.786866128170236,1.0989972490324733,-0.7153614971615644,1.1254113705354645,-0.6500048338992284,1.1359853957553139,-0.871866993669382,1.0063155385410778,-0.7861699057348734,1.0853706854270502,-0.7242961464394365,1.1098546010597004,-0.6655272234027139,1.1207177764047076,-0.855639132359704,1.0054454061855123,-0.7850820651787995,1.072974857637074,-0.7363840103083499,1.0947280851783812,-0.6861557667042998,1.1032213941606501
-0.03794030608591749,-0.38697504887910295,0.05554342530167855,-0.43524034004935197,0.10170497576913345,-0.4319349738402446,0.13595735114959634,-0.42833614577184,-0.08760435744658784,-0.44096318233067777,-0.13021591548329217,-0.441211504827648,-0.16680030457007886,-0.44041400542375625,0.2075008882627106,-0.38227641088839315,-0.19604982729958334,-0.40203591472827266,0.05134188033828216,-0.3090022328638279,-0.12262981441211541,-0.3150528115574833,0.4997514893361124,0.01576226209455876,-0.4997514893361124,-0.01576226209455876,0.5520190626271281,0.50353518717504,-0.6391754427049148,0.46198009183180566,0.5673270188814924,0.9048951315518398,-0.7617301555228856,0.8894128903153891,0.5701068419441025,1.0307098471999045,-0.7880936712803853,1.0083567901722283,0.4978206895152858,1.029115744458867,-0.7099607953426157,1.0005036612107596,0.47606172474017155,0.9926904072194856,-0.6828730336377052,0.9628484723625679,0.5500604847371772,0.9116716363180546,0.43914735907419034,0.9389420836307946,0.38279372142166196,0.993701842558972,0.36340037285584453,1.0544650246682994,0.34828081463481536,1.102260776863673,0.48782327283076904,1.04269339582681,0.4395664942946065,1.1151594336548756,0.38878123941807147,1.1383223110042002,0.3480025859101992,1.1501396392497327,0.5539655436160088,1.0461004656115822,0.48930559124524975,1.116263611902567,0.4327046391708404,1.1256375901485922,0.39497978113315124,1.1233848783492846,0.596950537469086,1.0381386885571677,0.5362859227018126,1.098135509582025,0.4843942494107211,1.1046812771611587,0.45032534369649063,1.0995098519536195,0.6222518781076103,1.0264064866525,0.5742574231113233,1.0747416710289328,0.5299370657901005,1.0809426769275639,0.5021684053666146,1.075218378537776,-0.7729649283752101,0.8831682011628932,-0.7019261008567498,0.9187124807743233,-0.6750788210647827,0.9790533914296238,-0.660297976073721,1.041108701786605,-0.6536550972609954,1.0904037976646321,-0.8066535657641299,1.026952191300781,-0.7715984265876429,1.1085614701877904,-0.7067348430488677,1.1318533811485314,-0.6517701088525553,1.1388254524820487,-0.8343515489230293,1.026076286056619,-0.7845874741118428,1.0978570568407224,-0.7137296520760635,1.1220600436654038,-0.6494893949674369,1.1309203516493154,-0.8313405406399651,1.0229931444005063,-0.7851043926159103,1.0855347949838494,-0.7233320153339614,1.1080419754918285,-0.6641713365914147,1.1175983033206534,-0.8156566843856766,1.0212892734830903,-0.7835416522109808,1.073682072101852,-0.7341915602364212,1.095014957139269,-0.6837767169509916,1.104067471440186
-0.037142791538647725,-0.3868958129495123,0.05581872283454973,-0.43542146761611167,0.10193017529987533,-0.43209257255650724,0.13614098754471518,-0.42847961417474667,-0.08653228545622019,-0.4411997367552064,-0.12882434077687763,-0.4414928730777941,-0.16615917749132844,-0.4407203238928925,0.20756857548604346,-0.3826460643522717,-0.19574634391126325,-0.40237995230344353,0.05212444348595742,-0.3086929339327678,-0.12066513710475851,-0.3152370315157037,0.4997664585970335,0.01528027687509682,-0.4997664585970335,-0.01528027687509682,0.5571120777943477,0.5010585770720855,-0.6510684416340232,0.4613541971807532,0.5673479904541537,0.90073813561743,-0.7706158957312615,0.8858576280546895,0.5703664992891153,1.0280442049825707,-0.7808524924633355,1.0076357786536292,0.4976751880037156,1.0247752365307554,-0.7080144449981155,0.9997485409697573,0.47526330876464634,0.990965876551928,-0.6825179696369901,0.962463437739154,0.521777756017484,0.936178001290015,0.43631168577574714,0.9377727792311795,0.3811794306343495,0.9930732769237911,0.36313244868935696,1.0546581155573511,0.34869495274324375,1.102623372431858,0.4577786382223991,1.0651584539912493,0.4367299398944107,1.1127665388650294,0.38564088257499507,1.1368897428027978,0.3444810480983257,1.1506034149366977,0.5238734483096655,1.07054584852783,0.4861123770338697,1.1146389373244778,0.4289506821169105,1.1239906244854272,0.3914679890991292,1.12193497381973,0.5673058560744964,1.0642907071057364,0.5334223616549801,1.09552783804491,0.48322066618024917,1.1001326657948458,0.45215986527045415,1.0936467026220829,0.5934390981866002,1.0539834891118522,0.5710784497921216,1.0735342129245042,0.528557217201302,1.0783173643372446,0.5039261492640638,1.0716306750314757,-0.7935684338280159,0.8718383455846679,-0.7035751715029696,0.9161387137575093,-0.6761395383211949,0.9766032048562882,-0.6591679869582294,1.037959090244388,-0.6515622363124405,1.0873648259528566,-0.8339905326535954,1.0175037821403832,-0.7677131076530532,1.1067290731457022,-0.701941807400572,1.1309111955801008,-0.644783584866494,1.139128645674744,-0.8567930425232114,1.0166180005526055,-0.7794215346792094,1.0967839445491128,-0.7073683577575018,1.1217895817881216,-0.6402115767354036,1.1302138066827254,-0.8504901122810514,1.013594358709552,-0.7775428635281044,1.0832279858054321,-0.7148176271489327,1.105296659201013,-0.6543440630497223,1.1145211003312174,-0.8333424055698161,1.0120171461791498,-0.7758243700389409,1.069995966780866,-0.7259935474583973,1.0904026009121914,-0.6743789281880523,1.0991534538223344
-0.03774479628614363,-0.38685674546428467,0.05512291278614947,-0.4356537986817771,0.10138385855045091,-0.4323481238477995,0.13570546483212825,-0.42874226951821287,-0.08715443096964758,-0.4414142846916514,-0.12934103158155505,-0.44174126392556856,-0.16678161159142388,-0.44098560101151923,0.20718115182920993,-0.38296170065312307,-0.19563562272707863,-0.40260007792750085,0.051716766966715885,-0.308718688376946,-0.1206056624866935,-0.31533497188793685,0.499781591738618,0.014777028091377615,-0.499781591738618,-0.014777028091377615,0.5629951100410886,0.5002327580444019,-0.6380850613274771,0.46638726761567806,0.5673566272847247,0.9018883974953364,-0.7580927196116739,0.8896275732858122,0.5704317570895755,1.0295793949798093,-0.7769956178753306,1.0085367786977688,0.4968226315107008,1.0260913922191002,-0.7063167465285286,1.0007186558763785,0.47434000585898783,0.9927213448465523,-0.6821048088927721,0.9637206640133791,0.5477632152616503,0.9097762669160052,0.4360919575831939,0.9383266224393665,0.3793911120879626,0.9933187883850676,0.36073714863202067,1.0548599581639988,0.3471334220543922,1.1023921534395895,0.4830715624387763,1.0404262246283953,0.4322908800553048,1.1134329728257188,0.38234984805028727,1.1377949441428818,0.34243505789076734,1.15200800033543,0.54918707750866,1.044345490123551,0.4832684676290227,1.1133993329868386,0.42769904204813447,1.1246108184888877,0.38972616765438195,1.1248983269785187,0.5923922924418651,1.03752579772013,0.5298192766716767,1.0956812298485485,0.4800036091328867,1.1034444075997674,0.44696547483729165,1.100183585884297,0.6182209607342121,1.0273811436417735,0.5681417811241924,1.0747536618154787,0.5256048776567441,1.081329577519813,0.49891211403635677,1.0765868087688661,-0.7661249039411395,0.8787372361122743,-0.7015656799506579,0.9178464642634057,-0.6762096513945801,0.9780463015333803,-0.6605495214661947,1.0390848921194389,-0.6510658902218375,1.0882701490776108,-0.8088400985546539,1.026525346140657,-0.7673514124667178,1.1063887905641698,-0.7037267032003327,1.130919633872512,-0.6492233241135634,1.1409106660199815,-0.8317186651099887,1.0262107015143294,-0.7789642212466098,1.095944741919778,-0.7075304719153322,1.120554078185508,-0.6420340420136436,1.130263657014345,-0.8255817493030432,1.0228651074048805,-0.7778552278915203,1.0819949735328669,-0.7157797453383725,1.1045987026045492,-0.6565203658306966,1.1156345881476428,-0.8087554382934716,1.0207164187627948,-0.777497636404222,1.0690212090046713,-0.7281555056640713,1.0887754194575938,-0.6776960837419073,1.0981600374428466
-0.03887019163306611,-0.3872396302284463,0.05401576319367278,-0.43628205883527577,0.1004026155180568,-0.43297938668202546,0.13480487927149962,-0.4293660321042613,-0.08825959576499458,-0.44204558298826524,-0.12999452654966798,-0.44238289533488034,-0.1676900240029581,-0.44162894268804914,0.2064526285034846,-0.3836333544907344,-0.19561762108451508,-0.4031491547019897,0.0511771483327344,-0.30904249323513544,-0.12045157598403852,-0.31569581634643434,0.49978200698589054,0.0147629771101655,-0.49978200698589054,-0.0147629771101655,0.5631378501782995,0.5015091877773609,-0.6154927089659241,0.47428477526990104,0.5679831476502302,0.904444404202217,-0.7388123259469797,0.8982169137029792,0.5702587138206662,1.0325392734607297,-0.7773979336279454,1.01081420097794,0.4953279558800204,1.0289032216497822,-0.7070634777694571,1.0027789309808919,0.4736296256818725,0.9959834692558462,-0.6831825052218762,0.9659451418507834,0.5854923927784402,0.862407963682102,0.4310932128957316,0.9443951302061105,0.37800460920508827,1.0002480771184141,0.35914500623041923,1.0600766354390907,0.34404662693682736,1.1062951686777887,0.5275725951766733,0.99546878017469,0.42401212559270596,1.1183224550141242,0.3752838626491463,1.1416691436815738,0.3376864576937226,1.1535085598501742,0.5951485545353272,0.995911624074191,0.47756343822517505,1.1189579775432565,0.4237743664569839,1.1273179752823823,0.38954581519117165,1.1232661820715428,0.6397530159280274,0.9866257110126283,0.5220109131003331,1.1000723064591889,0.47342287860733157,1.1057888630702446,0.44395085840644605,1.1003675952156526,0.6664287388539476,0.9748402351780174,0.5630207684110866,1.0783126263139218,0.5207675092270344,1.083659959616857,0.49673743158819483,1.078167903361743,-0.7230314506414736,0.8936598278964789,-0.7036619265805568,0.9205171914471233,-0.6788581204877561,0.9804538425317717,-0.6621240796919404,1.0414363641434998,-0.6507322035221966,1.0918768074793714,-0.7568042502969378,1.0447452110826438,-0.7647705189627387,1.1097941381893124,-0.7000375604738226,1.1337224153664487,-0.6441933778396788,1.1432521071522976,-0.7796249809975885,1.0455373361110556,-0.7817943427505332,1.100282424409945,-0.7144040101785235,1.1259833330261884,-0.6505645586117537,1.136605188705808,-0.7737149467737175,1.0416206377810984,-0.7811792702037741,1.086616892232954,-0.7231990756745094,1.1095462664249442,-0.6652292184989718,1.1214483808911502,-0.7568372727282234,1.038576956243483,-0.7800981178389738,1.0738370016002734,-0.7328532651552451,1.0936680911002035,-0.6830350855687253,1.1039582525602336
-0.04023059756118637,-0.38636272858628107,0.052702767767615046,-0.43569285826474446,0.09925443755740365,-0.43239400701094616,0.13372408995744497,-0.4287141207645147,-0.08960519070260105,-0.44143922616398523,-0.13112607293234207,-0.44184344969679046,-0.16899307159904847,-0.4411175133105301,0.2055520564948842,-0.38288692400650953,-0.196208988422936,-0.4023568553213674,0.05001334737057181,-0.3080008843095829,-0.12153220841620287,-0.31484420523783696,0.49982116009063365,0.013371908078250488,-0.49982116009063365,-0.013371908078250488,0.5631344297557664,0.5036800821290247,-0.6417888323621112,0.4714453097123626,0.567651467328701,0.9110919266421726,-0.7625520480007149,0.8950510851295552,0.5683084009230901,1.0389744743765152,-0.780057031950313,1.0147746436952017,0.4925145186218543,1.0357447384803171,-0.7094370082506717,1.006203213695484,0.47187153984518543,1.0028976084979462,-0.6856964457436397,0.9694484769969337,0.541984229804266,0.9193026960462044,0.4317819308595598,0.9475163954918646,0.37466022655182557,1.0034329711050256,0.3565731652176171,1.0647675603859617,0.34282393681579015,1.1119483600350788,0.47547364317288443,1.050045764085656,0.4227915312165391,1.1217949346128018,0.37385222974913107,1.1458020527660835,0.33501142496092706,1.1592057043799093,0.5419308736487245,1.053601940595927,0.4746856830699503,1.1226400781060633,0.41971105747698256,1.1326034959104785,0.3821674601496662,1.1310937643532568,0.585696203948809,1.0465055719089018,0.519872718527186,1.1053072071560917,0.4701229438110456,1.11305555654543,0.4373627145714554,1.1100360934309865,0.611984354034356,1.036068477516894,0.5599112226718498,1.0843695313009256,0.5162884005846675,1.091494266551656,0.4889930123561126,1.0877746446028909,-0.7677343490319837,0.8846993155601223,-0.7047608027369445,0.9247821706020085,-0.6807093336864406,0.9843863994969013,-0.6639828543185414,1.044984808910239,-0.6528132947279919,1.0957161567831772,-0.8084472344590303,1.0349851449410887,-0.768401413541982,1.112078486017792,-0.7064991552897463,1.136666443332665,-0.6514253592895378,1.1470598622218244,-0.8324157425672682,1.0342214990356164,-0.7852525031718737,1.1030973167645484,-0.7198789429690261,1.1301504635443156,-0.656951098359957,1.1415063194163446,-0.8275335417694882,1.0305007514295614,-0.7860415889320977,1.0895662407455051,-0.7289785313691676,1.1139731923681615,-0.6714473129393655,1.127477252612247,-0.810496380989575,1.0280589756362974,-0.7853054090644993,1.077005481310361,-0.7397293464478721,1.0986565987558696,-0.6902662766434708,1.1107529119931987
-0.04246168290451469,-0.38547457916208744,0.050344668552478086,-0.4350919179834249,0.09687656376099466,-0.43184508297363683,0.13131692553443122,-0.4280959664454826,-0.0917177749195395,-0.44064614386441775,-0.13295108372114434,-0.4410711599544101,-0.17090370468335334,-0.4402799484717173,0.20323068266556304,-0.38221042409994194,-0.19773595228909677,-0.4013333364527863,0.04788522111771951,-0.307054555609665,-0.12328480748759779,-0.31391801999386,0.4998388286444251,0.012694304997481164,-0.4998388286444251,-0.012694304997481164,0.5630414991827368,0.5039215811162052,-0.6438327953579163,0.472556540847069,0.5640494362556427,0.9130180686988584,-0.7649417993850769,0.8954247194113477,0.5638105544945567,1.0405071501944196,-0.7817753157263087,1.0147475086882416,0.4870015207471225,1.037483114039957,-0.7111095021078931,1.0058958372548576,0.46704004793728343,1.004536100676925,-0.6874684179150745,0.969297891816321,0.5356274552728043,0.9199991744776372,0.4267221151495573,0.9487414639612161,0.3728272857352908,1.0037933628472586,0.3544745533729909,1.0644562838898817,0.343398492358271,1.1114329895339419,0.47119371140264393,1.050781090342819,0.418810225258374,1.1223810621098125,0.36920627011385826,1.1458805492512154,0.3306223669835818,1.158529585930035,0.5377123846923011,1.0546540339985417,0.46932359561952863,1.1234288128095662,0.41533541787112777,1.1305181126816428,0.38206764613586536,1.1264886137474681,0.5828007547579089,1.0471902161112032,0.5176739838577055,1.1057452642883496,0.46874416114066103,1.1100768519279276,0.4396678420759027,1.1035121022129626,0.6108824079587106,1.035756957133579,0.5595534205865413,1.08334031448164,0.5173172357662909,1.087681349422504,0.4938083013236022,1.080989735947414,-0.7708551351828059,0.8859443525709627,-0.7069925031689517,0.9240747852395167,-0.6828207955539092,0.9833770699612275,-0.6663381789747246,1.0441065719843416,-0.6541716294687198,1.0946401865625375,-0.8091005100170048,1.0338137372333707,-0.768433027081701,1.1119163764497364,-0.7042594214005198,1.136350471611207,-0.6484765938114183,1.1456068024496695,-0.8328871276367751,1.0334689107364359,-0.7848265691059044,1.1030925970487202,-0.7183004729366655,1.130079038107594,-0.6549428216701163,1.1413368472041947,-0.8277852475387801,1.0298406971711664,-0.7852759907242186,1.0891126155673154,-0.7277214567403965,1.113313002489833,-0.6702125847127893,1.1265689158083982,-0.8109118051028282,1.0274302857287965,-0.7852199817237381,1.076157666275429,-0.7394818847589807,1.0976723204038166,-0.6903340993051261,1.109665219514757
-0.04389225160175152,-0.3847559706023784,0.04873334181884728,-0.43465566957207935,0.09523534283281425,-0.43147285645662603,0.12958365058695645,-0.4276853987592116,-0.09305693652572274,-0.4399799135174002,-0.13400778329493032,-0.44041777509571256,-0.17212860121314105,-0.4395481208624012,0.2016665005291606,-0.3816816113942843,-0.19882377189419323,-0.4004262677598916,0.04667968560208603,-0.3062282612637876,-0.1243147012762685,-0.31307883942241954,0.49985652905813144,0.011977076352659006,-0.49985652905813144,-0.011977076352659006,0.5643819960506342,0.5040243621435845,-0.6452119626868967,0.4736799703517,0.5617251562890059,0.9136029596161702,-0.7663381190868048,0.895824610707013,0.5606648929086673,1.0414960778979483,-0.7830567665529673,1.0147539292549521,0.483547084365746,1.0383669859925653,-0.7123267245722996,1.0054882567800074,0.46413349778604346,1.0054457743168137,-0.6887428885765655,0.9692172242102163,0.5332646032485773,0.9206973061945557,0.4242301022257351,0.94807444403608,0.36909730554788256,1.002371752271126,0.3505632632987428,1.0635577380167156,0.3395313093646715,1.1104947909222758,0.4682055205543734,1.0502908468787635,0.4152400038242046,1.1234458732729955,0.3663402161641149,1.1467386257246255,0.3285184613002905,1.1592442041491566,0.5355952945758466,1.0544305269032905,0.46549540913254994,1.1230792653498807,0.4106309937301107,1.1303923179424848,0.37594327582029513,1.1268606541239818,0.5806696375740791,1.0472665000942702,0.5137842585124277,1.1048880048804772,0.46530682295996056,1.1095462406858907,0.43597953776040854,1.1039248442731526,0.6079525947167774,1.0363291764089,0.5550207942272384,1.0833257946729062,0.51316927428334,1.0875924725371389,0.48981156187476327,1.0814491487194513,-0.7717264238893223,0.8841623878481021,-0.7056501222153174,0.9225206804878153,-0.6797849329911022,0.9820309690741038,-0.6629835683479279,1.042795501811821,-0.6528219429719806,1.0934566258824117,-0.8071769155496528,1.0320263097797246,-0.7673057751928801,1.1111709139343722,-0.7037860636583644,1.1360481049206652,-0.6490971974821376,1.1455205703381395,-0.8321685169791497,1.031672064478174,-0.7852223606886195,1.1025022436935124,-0.7193317231130161,1.129840270695906,-0.6568637335112125,1.1407611858108366,-0.8275402886278967,1.0280005906485263,-0.7849533050883937,1.087919969621123,-0.7279756681107472,1.113258398779232,-0.6715071463666107,1.1267412986321523,-0.8109477399016898,1.0256723718455696,-0.7831311670572904,1.0749850710659057,-0.737507361724261,1.0967907125308238,-0.6894005800437842,1.1085329552674963
